fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon,Decathlon,Deporvillage,año,mes,dia,dia_mes,semana,semana_año,trimestre,dia_semana,es_fin_semana,es_festivo,es_Black_Friday,es_Cyber_Monday,es_primer_dia_mes,es_ultimo_dia_mes,es_dia_laboral,es_primera_mitad,es_navidad,es_reyes,es_laborable,es_inicio_mes,es_fin_mes,unidades_vendidas_lag1,unidades_vendidas_lag2,unidades_vendidas_lag3,unidades_vendidas_lag4,unidades_vendidas_lag5,unidades_vendidas_lag6,unidades_vendidas_lag7,unidades_vendidas_ma7,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2025-11-06,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,140.61,140.9,149.02,2025,11,6,6,45,45,4,Thursday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.0,143.51,1.045223329384712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-11-06,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,724.77,732.95,816.34,2025,11,6,6,45,45,4,Thursday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.0,758.02,1.0949579166776602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-06,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,94.37,,88.82,85.28,97.18,2025,11,6,6,45,45,4,Thursday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.006631578947368373,90.42666666666666,1.0436080802123269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-11-06,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,69.57,,75.53,63.32,72.88,2025,11,6,6,45,45,4,Thursday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.006142857142857241,70.57666666666667,0.9857365512681244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-11-06,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,108.15,,110.58,101.85,108.79,2025,11,6,6,45,45,4,Thursday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.016818181818181767,107.07333333333334,1.0100554137351347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-11-06,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.03,,82.46,73.48,79.57,2025,11,6,6,45,45,4,Thursday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,-0.0003750000000000142,78.50333333333333,1.0194471572332386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-11-06,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,142.68,105.42,131.8,2025,11,6,6,45,45,4,Thursday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.0,126.63333333333334,1.0265859436693867,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-11-06,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.22,,21.05,18.31,21.15,2025,11,6,6,45,45,4,Thursday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,-0.010999999999999944,20.169999999999998,1.0024789291026277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-06,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,35.53,,31.8,32.36,34.31,2025,11,6,6,45,45,4,Thursday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,-0.015142857142857175,32.82333333333333,1.0824616634507973,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-06,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,50.89,,50.46,45.26,50.37,2025,11,6,6,45,45,4,Thursday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,-0.01780000000000001,48.696666666666665,1.04504072831816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-07,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,87.44,108.78,103.82,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.0,100.01333333333332,1.1498466871083857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-07,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,120.68,110.89,124.77,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.0,118.77999999999999,1.1365549755851154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-07,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,85.78,,81.1,76.72,85.61,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,-0.009176470588235307,81.14333333333333,1.057141683440825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-07,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,76.13,,69.9,70.54,77.22,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,-0.015066666666666607,72.55333333333333,1.0492970688229348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-07,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,35.63,,33.42,31.78,35.28,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,-0.01800000000000007,33.49333333333333,1.0637937898089174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-07,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,64.44,,64.01,62.05,61.2,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.00861538461538465,62.419999999999995,1.032361422620955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-07,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,69.77,,69.18,65.32,74.31,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.0032857142857143427,69.60333333333334,1.002394521335185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-07,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.94,,67.05,58.32,67.14,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,-0.014461538461538427,64.17,1.0275829827021972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-07,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,378.51,348.4,380.05,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.0,368.9866666666667,1.0840500108405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-07,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,197.38,145.69,187.25,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.0,176.7733333333333,0.9899683210137277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-07,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,44.59,,46.41,41.03,48.06,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.009111111111111035,45.166666666666664,0.9872324723247233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-07,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.76,,60.64,50.97,57.7,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,-0.013818181818181782,56.43666666666667,0.9880101588801606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-11-07,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.0,,23.73,24.03,26.58,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.0,24.78,1.0088781275221952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-07,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.25,,38.85,36.92,40.92,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,-0.00625,38.89666666666667,1.0347930413917217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-11-07,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,128.88,149.29,141.97,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.0,140.04666666666665,1.0710715475793784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-11-07,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,790.1,726.44,802.27,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.0,772.9366666666666,1.0738266610890932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-07,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,95.07,,95.98,86.37,92.75,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,-0.000736842105263086,91.7,1.036750272628135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-11-07,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,69.59,,75.2,63.77,72.9,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.005857142857142808,70.62333333333333,0.9853683862746023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-11-07,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.74,,104.0,104.87,109.1,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,-0.006727272727272681,105.99000000000001,1.0448155486366637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-11-07,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.6,,78.0,75.17,82.73,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,-0.007499999999999929,78.63333333333334,1.0250105977108943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-11-07,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,129.85,110.49,129.84,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.0,123.39333333333332,1.0535415203414555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-11-07,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.38,,20.62,18.6,19.71,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,-0.01899999999999995,19.643333333333334,1.037502121160699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-07,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,34.48,,34.8,32.75,31.63,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,0.014857142857142947,33.059999999999995,1.042952208106473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-07,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,50.18,,52.54,47.46,49.39,2025,11,7,7,45,45,4,Friday,False,False,False,False,False,False,True,True,False,False,True,False,False,,,,,,,,,-0.0035999999999999943,49.79666666666666,1.0076979717517907,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-08,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,88.92,110.37,106.09,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,0.0,101.79333333333334,1.1297399960704695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-08,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,121.34,118.71,128.24,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,0.0,122.76333333333334,1.099676885063401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-08,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,84.43,,89.33,77.08,83.22,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,0.006705882352941096,83.21,1.0146616993149864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-08,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,75.61,,68.96,66.04,75.76,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,-0.008133333333333326,70.25333333333333,1.0762478648699942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-08,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,34.89,,37.55,31.68,34.87,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,0.0031428571428571265,34.699999999999996,1.0054755043227668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-08,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.18,,60.05,60.42,62.81,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,-0.002769230769230874,61.093333333333334,1.0668921868179835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-08,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,68.64,,74.06,61.57,70.93,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,0.01942857142857142,68.85333333333334,0.9969016266460108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-08,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.86,,64.96,58.33,63.94,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,-0.013230769230769221,62.41,1.055279602627784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-11-08,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,370.35,336.54,381.55,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,0.0,362.81333333333333,1.1024953143949139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-11-08,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,188.67,155.06,171.44,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,0.0,171.72333333333336,1.019081080031834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-08,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,44.82,,42.71,42.48,44.59,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,0.003999999999999994,43.26,1.0360610263522885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-11-08,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.81,,54.0,50.03,54.85,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,-0.01472727272727277,52.96,1.0538141993957704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-11-08,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.19,,24.08,22.99,24.44,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,-0.007600000000000051,23.836666666666662,1.0567752761851492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-08,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.18,,40.17,35.65,40.43,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,-0.004499999999999993,38.75,1.0369032258064517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-11-08,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,151.17,145.92,141.69,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,0.0,146.26,1.0255709011349652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-11-08,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,771.65,740.89,856.51,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,0.0,789.6833333333334,1.05105422004601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-08,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,96.42,,86.47,85.73,95.86,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,-0.01494736842105265,89.35333333333334,1.0790867716182944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-11-08,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,71.34,,66.54,64.66,66.72,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,-0.01914285714285719,65.97333333333333,1.0813459983831852,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-11-08,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.6,,110.25,100.82,112.82,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,-0.005454545454545403,107.96333333333332,1.024421871623082,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-11-08,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,78.83,,75.51,69.96,77.85,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,0.014625000000000022,74.44,1.0589736700698549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-11-08,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,138.59,118.87,132.69,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,0.0,130.05,0.9996155324875047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-11-08,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.61,,19.41,18.84,19.41,2025,11,8,8,45,45,4,Saturday,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,0.019500000000000028,19.22,1.0202913631633714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
